Time_s,Torque_Ideal_pu,Torque_3P_pu
1.1411411411411412,1.0,1.0598448026973124
1.1461461461461462,1.0,1.0572390485617822
1.1511511511511512,1.0,1.0546129169314424
1.1561561561561562,1.0,1.0519673427272085
1.1611611611611612,1.0,1.0493032677916854
1.1661661661661662,1.0,1.0466216405538655
1.1711711711711712,1.0,1.0439234156914825
1.1761761761761762,1.0,1.0412095537911374
1.1811811811811812,1.0,1.0384810210063247
1.1861861861861862,1.0,1.0357387887134748
1.1911911911911912,1.0,1.0329838331661365
1.1961961961961962,1.0,1.0302171351474256
1.2012012012012012,1.0,1.027439679620858
1.2062062062062062,1.0,1.0246524553796958
1.2112112112112112,1.0,1.0218564546949316
1.2162162162162162,1.0,1.0190526729620317
1.2212212212212212,1.0,1.0162421083465691
1.2262262262262262,1.0,1.01342576142887
1.2312312312312312,1.0,1.010604634847799
1.2362362362362362,1.0,1.0077797329438152
1.2412412412412412,1.0,1.004952061401417
1.2462462462462462,1.0,1.0021226268911143
1.2512512512512513,1.0,0.9992924367110452
1.2562562562562563,1.0,0.9964624984283714
1.2612612612612613,1.0,0.9936338195205776
1.2662662662662663,1.0,0.9908074070168025
1.2712712712712713,1.0,0.9879842671393289
1.2762762762762763,1.0,0.9851654049453625
1.2812812812812813,1.0,0.9823518239692242
1.2862862862862863,1.0,0.9795445258650849
1.2912912912912913,1.0,0.9767445100503703
1.2962962962962963,1.0,0.9739527733499603
1.3013013013013013,1.0,0.971170309641314
1.3063063063063063,1.0,0.968398109500641
1.3113113113113113,1.0,0.9656371598502504
1.3163163163163163,1.0,0.9628884436071996
1.3213213213213213,1.0,0.9601529393333685
1.3263263263263263,1.0,0.9574316208870854
1.3313313313313313,1.0,0.9547254570764264
1.3363363363363363,1.0,0.9520354113143131
1.3413413413413413,1.0,0.9493624412755312
1.3463463463463463,1.0,0.946707498555791
1.3513513513513513,1.0,0.9440715283329536
1.3563563563563563,1.0,0.9414554690305411
1.3613613613613613,1.0,0.9388602519836505
1.3663663663663663,1.0,0.9362868011073928
1.3713713713713713,1.0,0.9337360325679724
1.3763763763763763,1.0,0.9312088544565262
